,Land,Date,pagePath,Number of Pages,Sessions,Users,Duration,ProductID,Product,Supplier,OrgId
755,Germany,2023-02-23,/marktplatz%3Ftab=0&category=CONTENT&search=VDI&productId=295?tab=0&category=CONTENT&ptgId=63,1,1,1,1,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
756,Germany,2023-02-23,/marktplatz%3Ftab=0&category=CONTENT&search=VDI&productId=295?tab=0&category=CONTENT&appSubPro=295&productId=295,1,1,1,5,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
757,Germany,2023-02-23,/marktplatz%3Ftab=0&category=CONTENT&search=VDI&productId=295?tab=0&category=CONTENT,1,1,1,48,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
758,Germany,2023-02-22,/marktplatz?tab=0&category=CONTENT&productId=295,1,1,1,27,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
759,Germany,2023-02-22,/marktplatz%3Ftab=0?tab=0&search=blatt%201&productId=295,1,1,1,2,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
760,Germany,2023-02-05,/marktplatz%3Ftab=0&category=CONTENT&ptgId=63&appSubPro=295&productId=295?tab=0&category=CONTENT&ptgId=63&appSubPro=295&productId=295,1,1,1,4,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
761,Germany,2023-02-05,/marktplatz%3Ftab=0&category=CONTENT&ptgId=63&appSubPro=295&productId=295?tab=0,1,1,1,3,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
762,Germany,2023-02-05,/marktplatz?tab=0&category=CONTENT&ptgId=63&productId=295,0,1,1,0,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
763,Germany,2023-02-05,/marktplatz?tab=0&category=CONTENT&ptgId=63&appSubPro=295&productId=295,1,1,1,1,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
764,Germany,2023-02-05,/marktplatz%3Ftab=0&category=CONTENT&ptgId=63&appSubPro=295&productId=295?tab=0&category=CONTENT&ptgId=63,1,1,1,8,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
765,Germany,2023-02-03,/marktplatz?tab=0&category=CONTENT&ptgId=63&productId=295,1,1,1,7,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
766,Germany,2023-02-02,/marktplatz%3Ftab=0&orgId=252?tab=0&orgId=252&category=CONTENT&productId=295,1,1,1,5,295,VDI 2552 Blatt 1,VDI – Verein Deutscher Ingenieure e.V.,252
767,Germany,2023-10-25,/marktplatz?tab=0&productId=299,1,1,1,2,299,VDI 2552 Blatt 5,VDI – Verein Deutscher Ingenieure e.V.,252
768,Germany,2023-02-02,/marktplatz%3Ftab=0&orgId=252?tab=0&orgId=252&category=CONTENT&productId=299,1,1,1,5,299,VDI 2552 Blatt 5,VDI – Verein Deutscher Ingenieure e.V.,252
769,Germany,2023-10-25,/marktplatz?tab=0&productId=296,1,1,1,3,296,VDI 2552 Blatt 2,VDI – Verein Deutscher Ingenieure e.V.,252
770,Germany,2023-02-02,/marktplatz%3Ftab=0&orgId=252?tab=0&orgId=252&category=CONTENT&productId=296,1,1,1,60,296,VDI 2552 Blatt 2,VDI – Verein Deutscher Ingenieure e.V.,252
771,Germany,2023-10-25,/marktplatz?tab=0&productId=297,1,1,1,4,297,VDI 2552 Blatt 3,VDI – Verein Deutscher Ingenieure e.V.,252
772,Germany,2023-03-14,/marktplatz%3Ftab=0&search=GAMMA%20AR?tab=0&productId=297,1,1,1,5,297,VDI 2552 Blatt 3,VDI – Verein Deutscher Ingenieure e.V.,252
773,Germany,2023-02-02,/marktplatz%3Ftab=0&orgId=252?tab=0&orgId=252&category=CONTENT&productId=297,1,1,1,3,297,VDI 2552 Blatt 3,VDI – Verein Deutscher Ingenieure e.V.,252
774,Germany,2023-10-25,/marktplatz?tab=0&productId=298,1,1,1,9,298,VDI 2552 Blatt 4,VDI – Verein Deutscher Ingenieure e.V.,252
775,Germany,2023-09-27,/marktplatz?tab=0&category=CONTENT&productId=298,1,2,1,6,298,VDI 2552 Blatt 4,VDI – Verein Deutscher Ingenieure e.V.,252
776,Germany,2023-08-23,/marktplatz?tab=0&attr=2&productId=298,1,1,1,23,298,VDI 2552 Blatt 4,VDI – Verein Deutscher Ingenieure e.V.,252
777,Germany,2023-02-02,/marktplatz%3Ftab=0&orgId=252?tab=0&orgId=252&category=CONTENT&productId=298,1,1,1,2,298,VDI 2552 Blatt 4,VDI – Verein Deutscher Ingenieure e.V.,252
778,Germany,2023-10-25,/marktplatz?tab=0&productId=302,1,1,1,5,302,VDI/bS-MT 2552 Blatt 8.2,VDI – Verein Deutscher Ingenieure e.V.,252
779,Germany,2023-02-02,/marktplatz%3Ftab=0&orgId=252?tab=0&orgId=252&category=CONTENT&productId=302,1,1,1,1,302,VDI/bS-MT 2552 Blatt 8.2,VDI – Verein Deutscher Ingenieure e.V.,252
780,Germany,2023-10-25,/marktplatz?tab=0&productId=301,1,1,1,2,301,VDI/BS-MT 2552 Blatt 8.1,VDI – Verein Deutscher Ingenieure e.V.,252
781,Germany,2023-09-20,/marktplatz?tab=0&attr=129&productId=301,1,1,1,29,301,VDI/BS-MT 2552 Blatt 8.1,VDI – Verein Deutscher Ingenieure e.V.,252
782,Germany,2023-02-02,/marktplatz%3Ftab=0&orgId=252?tab=0&orgId=252&category=CONTENT&productId=301,1,1,1,1,301,VDI/BS-MT 2552 Blatt 8.1,VDI – Verein Deutscher Ingenieure e.V.,252
783,Germany,2023-10-25,/marktplatz?tab=0&productId=167,1,1,1,3,167,RIB iTWO,RIB Software SE,17
784,Germany,2023-10-23,/marktplatz?tab=0&search=itwo&productId=167,1,1,1,10,167,RIB iTWO,RIB Software SE,17
785,Germany,2023-10-10,/marktplatz?tab=0&search=itwo&productId=167,2,2,1,69,167,RIB iTWO,RIB Software SE,17
786,Germany,2023-09-29,/marktplatz?tab=0&search=itwo&productId=167,1,1,1,9,167,RIB iTWO,RIB Software SE,17
787,Germany,2023-09-20,/marktplatz?tab=0&attr=21&productId=167,1,1,1,48,167,RIB iTWO,RIB Software SE,17
788,Germany,2023-07-19,/marktplatz?tab=0&ptgId=14&productId=167,1,1,1,149,167,RIB iTWO,RIB Software SE,17
789,Netherlands,2023-07-10,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,1,1,1,12,167,RIB iTWO,RIB Software SE,17
790,Netherlands,2023-07-10,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,2,167,RIB iTWO,RIB Software SE,17
791,Germany,2023-06-30,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,2,167,RIB iTWO,RIB Software SE,17
792,Germany,2023-06-30,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,1,1,1,26,167,RIB iTWO,RIB Software SE,17
793,Germany,2023-06-20,/marktplatz?tab=0&search=Kalkulation&productId=167,1,1,1,9,167,RIB iTWO,RIB Software SE,17
794,Germany,2023-06-20,/marktplatz?tab=0&search=AVA&productId=167,1,1,1,37,167,RIB iTWO,RIB Software SE,17
795,Germany,2023-05-22,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
796,Germany,2023-05-03,/marktplatz%3Ftab=0?tab=0&search=Rib&productId=167,1,1,1,5,167,RIB iTWO,RIB Software SE,17
797,Indonesia,2023-04-14,/marktplatz%3Ftab=0?tab=0&certificationType=ATTRIBUTE_CERT&certifiId=9&productId=167,1,1,1,5,167,RIB iTWO,RIB Software SE,17
798,Germany,2023-03-20,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&appSubPro=167&productId=167,1,1,1,4,167,RIB iTWO,RIB Software SE,17
799,Germany,2023-03-20,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
800,Germany,2023-03-20,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,4,167,RIB iTWO,RIB Software SE,17
801,Germany,2023-03-20,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&search=RIB%20iTWO&productId=167,1,1,1,1,167,RIB iTWO,RIB Software SE,17
802,Lithuania,2023-03-09,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&appSubPro=167&productId=167,1,1,1,24,167,RIB iTWO,RIB Software SE,17
803,Lithuania,2023-03-09,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,2,167,RIB iTWO,RIB Software SE,17
804,Lithuania,2023-03-09,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
805,Germany,2023-03-08,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
806,Germany,2023-03-08,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&appSubPro=167&productId=167,1,1,1,4,167,RIB iTWO,RIB Software SE,17
807,Germany,2023-03-08,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&search=RIB%20iTWO&productId=167,1,1,1,5,167,RIB iTWO,RIB Software SE,17
808,Germany,2023-03-08,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,2,167,RIB iTWO,RIB Software SE,17
809,Germany,2023-02-28,/marktplatz%3Ftab=0?tab=0&search=iTWO&productId=167,2,1,1,22,167,RIB iTWO,RIB Software SE,17
810,Netherlands,2023-01-16,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,14,167,RIB iTWO,RIB Software SE,17
811,Netherlands,2023-01-16,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
812,Germany,2023-01-06,/profil/settings?tab=0&search=RIB%20iTWO&productId=167,1,1,1,4,167,RIB iTWO,RIB Software SE,17
813,Switzerland,2023-01-06,/marktplatz%3Ftab=0&search=RIB%20iTWO&productId=167?tab=0&productId=167&appSubPro=167,1,1,1,1,167,RIB iTWO,RIB Software SE,17
814,Switzerland,2023-01-06,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,0,167,RIB iTWO,RIB Software SE,17
815,Switzerland,2023-01-06,/marktplatz%3Ftab=0&search=RIB%20iTWO&productId=167?tab=0&search=RIB%20iTWO&productId=167,3,1,1,3,167,RIB iTWO,RIB Software SE,17
816,Germany,2022-11-29,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&appSubPro=167&productId=167,1,2,1,1,167,RIB iTWO,RIB Software SE,17
817,Germany,2022-11-29,/marktplatz?tab=0&appSubPro=167&productId=167,1,2,1,4,167,RIB iTWO,RIB Software SE,17
818,Germany,2022-11-29,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
819,Germany,2022-11-22,/marktplatz%3Ftab=0&search=RIB%20iTWO&productId=167?tab=0&search=RIB%20iTWO&productId=167,2,1,1,22,167,RIB iTWO,RIB Software SE,17
820,Germany,2022-11-22,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
821,Germany,2022-11-22,/marktplatz%3Ftab=0&ptgId=1?tab=0&certificationType=PTG_CERT&certifiId=29&productId=167,1,1,1,35,167,RIB iTWO,RIB Software SE,17
822,Germany,2022-11-22,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,2,167,RIB iTWO,RIB Software SE,17
823,Germany,2022-11-17,/marktplatz?tab=0&certificationType=PTG_CERT&productId=167,1,1,1,32,167,RIB iTWO,RIB Software SE,17
824,Germany,2022-10-29,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&appSubPro=167&productId=167,1,1,1,23,167,RIB iTWO,RIB Software SE,17
825,Germany,2022-10-29,/marktplatz?tab=0&appSubPro=167&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
826,Germany,2022-10-24,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&appSubPro=167&productId=167,2,1,1,39,167,RIB iTWO,RIB Software SE,17
827,Germany,2022-10-24,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,1,167,RIB iTWO,RIB Software SE,17
828,Germany,2022-10-24,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
829,Germany,2022-10-13,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
830,Germany,2022-10-13,/marktplatz%3Ftab=0&search=RIB%20iTWO&productId=167?tab=0&search=RIB%20iTWO&productId=167,2,1,1,14,167,RIB iTWO,RIB Software SE,17
831,Germany,2022-10-13,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,3,167,RIB iTWO,RIB Software SE,17
832,Germany,2022-10-11,/marktplatz?tab=0&search=itwo&productId=167,2,2,1,29,167,RIB iTWO,RIB Software SE,17
833,Austria,2022-10-07,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,2,167,RIB iTWO,RIB Software SE,17
834,Austria,2022-10-07,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&appSubPro=167&productId=167,1,1,1,5,167,RIB iTWO,RIB Software SE,17
835,Austria,2022-10-07,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
836,Germany,2022-10-05,/marktplatz%3Ftab=0&orgId=177&orgId=17&ptgId=45?tab=0&orgId=17&productId=167,1,1,1,3,167,RIB iTWO,RIB Software SE,17
837,Germany,2022-10-05,/marktplatz%3Ftab=0?tab=0&category=APP&orgId=17&productId=167,1,1,1,12,167,RIB iTWO,RIB Software SE,17
838,Germany,2022-09-26,/marktplatz?tab=0&orgId=17&productId=167,1,1,1,5,167,RIB iTWO,RIB Software SE,17
839,Germany,2022-09-23,/marktplatz?tab=0&appSubPro=167&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
840,Germany,2022-09-23,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&appSubPro=167&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
841,Germany,2022-09-22,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
842,Germany,2022-09-22,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,7,167,RIB iTWO,RIB Software SE,17
843,Germany,2022-09-20,/marktplatz?tab=0&search=RIB%20iTWO&productId=167,0,1,1,0,167,RIB iTWO,RIB Software SE,17
844,Germany,2022-09-20,/marktplatz%3Ftab=0&appSubPro=167&productId=167?tab=0&appSubPro=167&productId=167,1,1,1,4,167,RIB iTWO,RIB Software SE,17
845,Germany,2022-09-20,/marktplatz?tab=0&appSubPro=167&productId=167,1,1,1,0,167,RIB iTWO,RIB Software SE,17
846,Germany,2022-09-19,/marktplatz%3Ftab=0?tab=0&search=ITWO&productId=167,1,1,1,9,167,RIB iTWO,RIB Software SE,17
855,Germany,2023-10-25,/marktplatz?tab=0&productId=29,1,1,1,5,29,RIB iTWO 4.0,RIB Software SE,17
866,Germany,2023-10-23,/marktplatz?tab=0&search=itwo&productId=29,1,1,1,4,29,RIB iTWO 4.0,RIB Software SE,17
870,Germany,2023-10-10,/marktplatz?tab=0&search=itwo&productId=29,1,1,1,56,29,RIB iTWO 4.0,RIB Software SE,17
877,Germany,2023-09-20,/marktplatz?tab=0&attr=21&productId=29,1,1,1,2,29,RIB iTWO 4.0,RIB Software SE,17
878,Germany,2023-09-11,/marktplatz?tab=0&productId=29,1,1,1,127,29,RIB iTWO 4.0,RIB Software SE,17
888,Germany,2023-04-19,/marktplatz?tab=0&search=iTwo&productId=29,1,1,1,3,29,RIB iTWO 4.0,RIB Software SE,17
891,Indonesia,2023-04-14,/marktplatz%3Ftab=0?tab=0&certificationType=ATTRIBUTE_CERT&certifiId=9&productId=29,1,1,1,19,29,RIB iTWO 4.0,RIB Software SE,17
913,Germany,2023-03-10,/marktplatz%3Ftab=0?tab=0&attr=31&attr=14&category=APP&productId=29,1,1,1,19,29,RIB iTWO 4.0,RIB Software SE,17
946,Germany,2023-01-11,/marktplatz?tab=0&ptgId=19&productId=29,1,1,1,82,29,RIB iTWO 4.0,RIB Software SE,17
947,Germany,2023-01-06,/profil/settings?tab=0&search=RIB%20iTWO&productId=29,1,1,1,16,29,RIB iTWO 4.0,RIB Software SE,17
951,Germany,2022-12-10,/marktplatz%3Ftab=0&search=RIB%20iTWO%20civil%20?tab=0&search=RIB&productId=29,1,1,1,84,29,RIB iTWO 4.0,RIB Software SE,17
952,Germany,2022-12-10,/marktplatz%3Ftab=0&search=RIB%20iTWO%20civil%20?tab=0&search=RIB%20iTWO%204.0&productId=29,1,1,1,11,29,RIB iTWO 4.0,RIB Software SE,17
956,Germany,2022-12-01,/marktplatz%3Ftab=0&ptgId=45?tab=0&attr=1&certificationType=ATTRIBUTE_CERT&certifiId=12&productId=29,1,1,1,37,29,RIB iTWO 4.0,RIB Software SE,17
972,Germany,2022-11-28,/marktplatz?tab=0&productId=29,1,2,1,585,29,RIB iTWO 4.0,RIB Software SE,17
974,Germany,2022-11-28,/marktplatz?tab=0&search=rib&productId=29,1,1,1,37,29,RIB iTWO 4.0,RIB Software SE,17
1010,Germany,2022-10-11,/marktplatz?tab=0&search=itwo&productId=29,1,1,1,50,29,RIB iTWO 4.0,RIB Software SE,17
1011,Germany,2022-10-05,/marktplatz%3Ftab=0?tab=0&category=APP&orgId=17&productId=29,1,1,1,65,29,RIB iTWO 4.0,RIB Software SE,17
1012,Germany,2022-09-26,/marktplatz?tab=0&orgId=17&productId=29,1,1,1,51,29,RIB iTWO 4.0,RIB Software SE,17
1013,Germany,2022-09-19,/marktplatz%3Ftab=0?tab=0&search=ITWO%204.0&productId=29,2,1,1,13,29,RIB iTWO 4.0,RIB Software SE,17
1014,Germany,2023-10-27,/marktplatz?tab=0&attr=103&productId=259,1,1,1,16,259,RIB iTWO civil ,RIB Software SE,17
1015,Germany,2023-10-27,/marktplatz?tab=0&search=civil&productId=259,1,1,1,22,259,RIB iTWO civil ,RIB Software SE,17
1016,Germany,2023-10-25,/marktplatz?tab=0&productId=259,1,1,1,5,259,RIB iTWO civil ,RIB Software SE,17
1017,Germany,2023-10-24,/marktplatz?tab=0&productId=259,1,1,1,9,259,RIB iTWO civil ,RIB Software SE,17
1018,Germany,2023-10-23,/marktplatz?tab=0&search=itwo&productId=259,1,1,1,5,259,RIB iTWO civil ,RIB Software SE,17
1019,Germany,2023-07-12,/marktplatz?tab=0&ptgId=55&productId=259,1,1,1,21,259,RIB iTWO civil ,RIB Software SE,17
1020,Poland,2023-07-11,/marktplatz?tab=0&orgId=259&productId=259,1,1,1,1,259,RIB iTWO civil ,RIB Software SE,17
1021,Poland,2023-07-11,/marktplatz?tab=0&orgId=259&productId=259&search=Creoox,1,1,1,2,259,RIB iTWO civil ,RIB Software SE,17
1022,Germany,2023-07-06,/marktplatz?tab=0&ptgId=55&productId=259,2,2,1,184,259,RIB iTWO civil ,RIB Software SE,17
1023,Germany,2023-04-19,/marktplatz?tab=0&search=iTwo&productId=259,2,1,1,21,259,RIB iTWO civil ,RIB Software SE,17
1024,Germany,2023-01-06,/profil/settings?tab=0&search=RIB%20iTWO&productId=259,1,1,1,4,259,RIB iTWO civil ,RIB Software SE,17
1025,Germany,2023-10-24,/marktplatz?tab=0&productId=260,1,1,1,1,260,BIM-Klassen der Verkehrswege,buildingSMART Deutschland,233
1026,Germany,2023-03-21,/marktplatz%3Ftab=0&category=CONTENT&orgId=233&appSubPro=314&productId=314?tab=0&category=CONTENT&orgId=233&productId=260,1,1,1,5,260,BIM-Klassen der Verkehrswege,buildingSMART Deutschland,233
1027,Germany,2023-03-21,/marktplatz?tab=0&category=CONTENT&productId=260,1,1,1,2,260,BIM-Klassen der Verkehrswege,buildingSMART Deutschland,233
1028,Germany,2023-03-21,/organisations/233/information?tab=0&orgId=233&productId=260,1,1,1,9,260,BIM-Klassen der Verkehrswege,buildingSMART Deutschland,233
1029,Germany,2023-02-01,/marktplatz%3Ftab=0&productId=3?tab=0&productId=260,1,1,1,121,260,BIM-Klassen der Verkehrswege,buildingSMART Deutschland,233
1030,Germany,2022-12-15,/marktplatz%3Ftab=0&productId=204?tab=0&productId=260,1,1,1,1,260,BIM-Klassen der Verkehrswege,buildingSMART Deutschland,233
1031,Germany,2022-12-01,/marktplatz%3Ftab=0?tab=0&productId=260,1,1,1,53,260,BIM-Klassen der Verkehrswege,buildingSMART Deutschland,233
1032,Germany,2023-10-25,/marktplatz?tab=0&productId=262,1,1,1,7,262,Schlitz- und Durchbruchsplanung,buildingSMART Deutschland,233
1033,Germany,2023-08-23,/marktplatz?tab=0&attr=2&productId=262,1,1,1,52,262,Schlitz- und Durchbruchsplanung,buildingSMART Deutschland,233
1034,Germany,2023-03-03,/marktplatz%3Ftab=0&category=CONTENT&ptgId=61?tab=0&category=CONTENT&ptgId=61&productId=262,1,2,1,21,262,Schlitz- und Durchbruchsplanung,buildingSMART Deutschland,233
1035,Germany,2023-03-03,/marktplatz?tab=0&category=CONTENT&ptgId=61&productId=262,0,1,1,0,262,Schlitz- und Durchbruchsplanung,buildingSMART Deutschland,233
1036,Germany,2023-10-24,/marktplatz?tab=0&productId=263,1,1,1,4,263,Eigenschaften von Türsystemen,buildingSMART Deutschland,233
1037,Germany,2023-07-27,/marktplatz?tab=0&category=CONTENT&productId=263,1,1,1,4,263,Eigenschaften von Türsystemen,buildingSMART Deutschland,233
1038,Germany,2023-03-21,/marktplatz?tab=0&category=CONTENT&productId=263,1,1,1,4,263,Eigenschaften von Türsystemen,buildingSMART Deutschland,233
1039,Germany,2022-10-28,/marktplatz?tab=0&category=CONTENT&productId=263,1,1,1,13,263,Eigenschaften von Türsystemen,buildingSMART Deutschland,233
1040,Germany,2023-10-24,/marktplatz?tab=0&productId=261,1,1,1,3,261,KIA – Klinik-Informationsanforderungen,buildingSMART Deutschland,233
1041,Germany,2023-03-21,/marktplatz%3Ftab=0&category=CONTENT&orgId=233&appSubPro=314&productId=314?tab=0&category=CONTENT&orgId=233&productId=261,1,1,1,4,261,KIA – Klinik-Informationsanforderungen,buildingSMART Deutschland,233
1042,Germany,2023-10-24,/marktplatz?tab=0&productId=314,1,1,1,7,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1043,Germany,2023-08-23,/marktplatz?tab=0&attr=2&productId=314,1,1,1,124,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1044,Germany,2023-03-30,/marktplatz?tab=0&category=CONTENT&ptgId=61&appSubPro=314&productId=314,0,1,1,0,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1045,Germany,2023-03-30,/marktplatz%3Ftab=0&category=CONTENT&ptgId=61&appSubPro=314&productId=314?tab=0&category=CONTENT&ptgId=61&appSubPro=314&productId=314,1,1,1,30,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1046,Germany,2023-03-28,/marktplatz%3Ftab=0&category=CONTENT&ptgId=61&appSubPro=314&productId=314?tab=0&category=CONTENT&ptgId=61&appSubPro=314&productId=314,1,1,1,9,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1047,Germany,2023-03-28,/marktplatz?tab=0&category=CONTENT&ptgId=61&productId=314,0,2,2,14,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1048,Germany,2023-03-28,/marktplatz?tab=0&category=CONTENT&ptgId=61&appSubPro=314&productId=314,1,1,1,5,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1049,Germany,2023-03-28,/marktplatz%3Ftab=0&orgId=37?tab=0&category=CONTENT&ptgId=61&productId=314,1,1,1,6,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1050,Germany,2023-03-27,/marktplatz?tab=0&category=CONTENT&productId=314,1,1,1,7,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1051,Germany,2023-03-22,/marktplatz?tab=0&category=CONTENT&productId=314,1,1,1,3,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1052,Germany,2023-03-21,/marktplatz%3Ftab=0&category=CONTENT&orgId=233&appSubPro=314&productId=314?tab=0&category=CONTENT&orgId=233&appSubPro=314&productId=314,1,1,1,6,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1053,Germany,2023-03-21,/marktplatz?tab=0&category=CONTENT&orgId=233&productId=314,1,1,1,18,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1054,Germany,2023-03-21,/marktplatz%3Ftab=0&category=CONTENT&orgId=233&productId=314?tab=0&category=CONTENT&orgId=233&productId=314,1,1,1,0,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1055,Germany,2023-03-21,/marktplatz%3Ftab=0&category=CONTENT&orgId=233&productId=314?tab=0&category=CONTENT&orgId=233&appSubPro=314&productId=314,1,1,1,27,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1056,Germany,2023-03-21,/marktplatz%3Ftab=0&category=CONTENT&orgId=233&appSubPro=314&productId=314?tab=0&category=CONTENT&orgId=233&productId=314,1,1,1,3,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1057,Germany,2023-03-21,/marktplatz%3Ftab=0&category=CONTENT&orgId=233&appSubPro=314&productId=314?tab=0&category=CONTENT&orgId=233&productId=261,1,1,1,4,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1058,Germany,2023-03-21,/marktplatz?tab=0&category=CONTENT&orgId=233&appSubPro=314&productId=314,0,1,1,0,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
1059,Germany,2023-03-21,/marktplatz%3Ftab=0&category=CONTENT&orgId=233&appSubPro=314&productId=314?tab=0&category=CONTENT&orgId=233&productId=260,1,1,1,5,314,Betonfertigteile – Handbuch Informationslieferungen (IDM),buildingSMART Deutschland,233
